Absorbance:209,Unnamed: 1,Absorbance:209,Unnamed: 1,Absorbance:209,Unnamed: 1
216.78900000000002,0.19,216.78900000000002,0.06,216.78900000000002,0.14
217.00599999999997,0.2,217.00599999999997,0.07,217.00599999999997,0.16
217.222,0.17,217.222,0.05,217.222,0.14
217.438,0.18,217.438,0.06,217.438,0.13
217.655,0.14,217.655,0.04,217.655,0.11
217.87099999999998,0.1,217.87099999999998,0.04,217.87099999999998,0.06
218.08700000000002,0.09,218.08700000000002,0.05,218.08700000000002,0.05
218.304,0.12,218.304,0.11,218.304,0.09
218.52,0.13,218.52,0.13,218.52,0.13
218.736,0.18,218.736,0.15,218.736,0.11
218.952,0.18,218.952,0.17,218.952,0.17
219.169,0.2,219.169,0.18,219.169,0.18
219.385,0.14,219.385,0.15,219.385,0.17
219.601,0.09,219.601,0.13,219.601,0.14
219.817,0.08,219.817,0.12,219.817,0.15
220.033,0.09,220.033,0.14,220.033,0.16
220.25,0.11,220.25,0.14,220.25,0.14
220.46599999999998,0.15,220.46599999999998,0.15,220.46599999999998,0.12
220.68200000000002,0.15,220.68200000000002,0.13,220.68200000000002,0.14
220.898,0.15,220.898,0.13,220.898,0.13
221.114,0.15,221.114,0.13,221.114,0.12
221.33,0.15,221.33,0.13,221.33,0.13
221.546,0.11,221.546,0.07,221.546,0.12
221.763,0.13,221.763,0.1,221.763,0.12
221.979,0.14,221.979,0.15,221.979,0.14
222.195,0.13,222.195,0.14,222.195,0.17
222.41099999999997,0.1,222.41099999999997,0.11,222.41099999999997,0.18
222.627,0.13,222.627,0.13,222.627,0.2
222.843,0.14,222.843,0.1,222.843,0.21
223.05900000000003,0.15,223.05900000000003,0.08,223.05900000000003,0.2
223.275,0.16,223.275,0.08,223.275,0.17
223.49099999999999,0.18,223.49099999999999,0.1,223.49099999999999,0.17
223.707,0.18,223.707,0.11,223.707,0.16
223.923,0.17,223.923,0.11,223.923,0.16
224.139,0.15,224.139,0.14,224.139,0.18
224.355,0.17,224.355,0.15,224.355,0.21
224.571,0.17,224.571,0.12,224.571,0.2
224.787,0.16,224.787,0.13,224.787,0.16
225.003,0.16,225.003,0.14,225.003,0.16
225.21900000000002,0.21,225.21900000000002,0.11,225.21900000000002,0.16
225.435,0.16,225.435,0.08,225.435,0.12
225.65099999999998,0.18,225.65099999999998,0.11,225.65099999999998,0.13
225.86700000000002,0.19,225.86700000000002,0.11,225.86700000000002,0.18
226.083,0.21,226.083,0.1,226.083,0.22
226.298,0.13,226.298,0.07,226.298,0.16
226.514,0.17,226.514,0.12,226.514,0.19
226.73,0.12,226.73,0.12,226.73,0.19
226.946,0.12,226.946,0.14,226.946,0.18
227.162,0.12,227.162,0.15,227.162,0.16
227.378,0.15,227.378,0.2,227.378,0.19
227.59400000000002,0.15,227.59400000000002,0.17,227.59400000000002,0.19
227.80900000000003,0.17,227.80900000000003,0.17,227.80900000000003,0.19
228.025,0.16,228.025,0.15,228.025,0.19
228.24099999999999,0.13,228.24099999999999,0.15,228.24099999999999,0.2
228.457,0.11,228.457,0.17,228.457,0.2
228.672,0.13,228.672,0.16,228.672,0.2
228.888,0.13,228.888,0.13,228.888,0.24
229.104,0.15,229.104,0.16,229.104,0.25
229.32,0.16,229.32,0.14,229.32,0.22
229.535,0.16,229.535,0.1,229.535,0.21
229.75099999999998,0.13,229.75099999999998,0.09,229.75099999999998,0.22
229.967,0.15,229.967,0.13,229.967,0.19
230.183,0.16,230.183,0.14,230.183,0.19
230.398,0.15,230.398,0.15,230.398,0.2
230.614,0.16,230.614,0.16,230.614,0.21
230.83,0.2,230.83,0.17,230.83,0.21
231.045,0.2,231.045,0.15,231.045,0.21
231.261,0.2,231.261,0.13,231.261,0.21
231.476,0.28,231.476,0.13,231.476,0.21
231.692,0.26,231.692,0.13,231.692,0.2
231.908,0.28,231.908,0.13,231.908,0.23
232.123,0.22,232.123,0.13,232.123,0.2
232.33900000000003,0.24,232.33900000000003,0.14,232.33900000000003,0.2
232.554,0.18,232.554,0.14,232.554,0.17
232.77,0.21,232.77,0.18,232.77,0.22
232.986,0.2,232.986,0.17,232.986,0.22
233.201,0.21,233.201,0.17,233.201,0.25
233.417,0.16,233.417,0.16,233.417,0.21
233.632,0.17,233.632,0.17,233.632,0.24
233.84799999999998,0.15,233.84799999999998,0.15,233.84799999999998,0.22
234.063,0.14,234.063,0.16,234.063,0.2
234.27900000000002,0.13,234.27900000000002,0.15,234.27900000000002,0.19
234.49400000000003,0.16,234.49400000000003,0.15,234.49400000000003,0.22
234.71,0.14,234.71,0.13,234.71,0.22
234.925,0.15,234.925,0.14,234.925,0.25
235.14,0.18,235.14,0.17,235.14,0.3
235.356,0.23,235.356,0.19,235.356,0.33
235.571,0.18,235.571,0.19,235.571,0.31
235.787,0.19,235.787,0.22,235.787,0.28
236.002,0.2,236.002,0.22,236.002,0.26
236.217,0.19,236.217,0.17,236.217,0.2
236.433,0.17,236.433,0.17,236.433,0.18
236.648,0.19,236.648,0.16,236.648,0.16
236.864,0.22,236.864,0.17,236.864,0.18
237.079,0.21,237.079,0.17,237.079,0.18
237.294,0.18,237.294,0.18,237.294,0.18
237.51,0.2,237.51,0.19,237.51,0.21
237.725,0.22,237.725,0.22,237.725,0.22
237.94,0.19,237.94,0.18,237.94,0.22
238.155,0.23,238.155,0.19,238.155,0.25
238.37099999999998,0.25,238.37099999999998,0.18,238.37099999999998,0.25
238.58599999999998,0.24,238.58599999999998,0.2,238.58599999999998,0.25
238.801,0.22,238.801,0.19,238.801,0.24
239.016,0.23,239.016,0.21,239.016,0.28
239.232,0.21,239.232,0.2,239.232,0.23
239.447,0.21,239.447,0.24,239.447,0.23
239.662,0.21,239.662,0.23,239.662,0.2
239.877,0.22,239.877,0.24,239.877,0.2
240.093,0.23,240.093,0.22,240.093,0.2
240.308,0.26,240.308,0.23,240.308,0.2
240.523,0.24,240.523,0.22,240.523,0.19
240.738,0.24,240.738,0.21,240.738,0.23
240.953,0.26,240.953,0.22,240.953,0.28
241.168,0.24,241.168,0.23,241.168,0.28
